Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
326,K,F,2009-01-01 17:14:44,00:06:00,2009-01-01 17:20:44,2009-01-01 17:50:44,00:06:00,2009-01-01 17:26:44,2009-01-01 17:56:44,5,"[321, 326, 326, -1, -1, -1, 321]","['G', 'K', 'F', 'B', 'C', 'D', 'E']",00:30:00,00:30:00
297,F,C,2009-01-01 16:14:40,01:01:51,2009-01-01 17:16:31,2009-01-01 17:44:40,00:12:00,2009-01-01 17:28:31,2009-01-01 17:56:40,2,"[290, -1, 295, 296, -1, 296, 290, 288, -1, 297, 295, -1, 297, 312, 288, 312]","['X', 'S', 'O', 'O', 'N', 'R', 'V', 'P', 'K', 'F', 'F', 'B', 'C', 'D', 'D', 'I']",00:28:09,00:28:09
283,K,E,2009-01-01 15:58:50,00:57:24,2009-01-01 16:56:14,2009-01-01 17:10:50,00:36:00,2009-01-01 17:32:14,2009-01-01 17:40:50,6,"[283, -1, 317, -1, -1, 317, 283]","['K', 'F', 'A', 'B', 'C', 'D', 'E']",00:08:36,00:14:36
300,C,P,2009-01-01 16:18:01,00:33:51,2009-01-01 16:51:52,2009-01-01 17:12:01,00:42:00,2009-01-01 17:33:52,2009-01-01 17:48:01,0,"[254, -1, 291, 299, 300, 299, 254, -1, -1, 305, 291, -1, 300, -1, -1, 305]","['P', 'L', 'M', 'I', 'C', 'D', 'D', 'C', 'B', 'A', 'F', 'K', 'P', 'K', 'G', 'C']",00:14:09,00:20:09
288,P,D,2009-01-01 16:10:33,00:53:58,2009-01-01 17:04:31,2009-01-01 17:16:33,00:30:00,2009-01-01 17:34:31,2009-01-01 17:34:33,2,"[290, -1, 295, 296, -1, 296, 290, 288, -1, 297, 295, -1, 297, 312, 288, 312]","['X', 'S', 'O', 'O', 'N', 'R', 'V', 'P', 'K', 'F', 'F', 'B', 'C', 'D', 'D', 'I']",00:00:02,00:12:02
312,D,I,2009-01-01 16:46:31,00:48:00,2009-01-01 17:34:31,2009-01-01 18:04:31,00:06:00,2009-01-01 17:40:31,2009-01-01 18:10:31,2,"[290, -1, 295, 296, -1, 296, 290, 288, -1, 297, 295, -1, 297, 312, 288, 312]","['X', 'S', 'O', 'O', 'N', 'R', 'V', 'P', 'K', 'F', 'F', 'B', 'C', 'D', 'D', 'I']",00:30:00,00:30:00
289,B,P,2009-01-01 16:11:01,00:53:48,2009-01-01 17:04:49,2009-01-01 17:23:01,00:36:00,2009-01-01 17:40:49,2009-01-01 17:41:01,8,"[289, -1, -1, 320, 319, 323, 289, -1, 320, 323, 319]","['B', 'F', 'L', 'R', 'V', 'U', 'P', 'Q', 'W', 'W', 'R']",00:00:12,00:18:12
318,Q,X,2009-01-01 16:56:45,00:33:31,2009-01-01 17:30:16,2009-01-01 17:56:45,00:12:00,2009-01-01 17:42:16,2009-01-01 18:08:45,9,"[331, 318, -1, 315, 324, 318, 331, 315, 324]","['L', 'Q', 'R', 'X', 'X', 'X', 'X', 'S', 'Y']",00:26:29,00:26:29
331,L,X,2009-01-01 17:24:16,00:00:00,2009-01-01 17:24:16,2009-01-01 17:54:16,00:18:00,2009-01-01 17:42:16,2009-01-01 18:12:16,9,"[331, 318, -1, 315, 324, 318, 331, 315, 324]","['L', 'Q', 'R', 'X', 'X', 'X', 'X', 'S', 'Y']",00:30:00,00:30:00
298,W,E,2009-01-01 16:15:10,01:04:43,2009-01-01 17:19:53,2009-01-01 17:27:10,00:24:00,2009-01-01 17:43:53,2009-01-01 17:51:10,7,"[298, -1, -1, -1, 329, 298, -1, -1, -1, 329]","['W', 'Q', 'M', 'I', 'E', 'E', 'I', 'M', 'R', 'X']",00:07:17,00:07:17
321,G,E,2009-01-01 17:01:48,00:27:12,2009-01-01 17:29:00,2009-01-01 17:43:48,00:18:00,2009-01-01 17:47:00,2009-01-01 18:01:48,5,"[321, -1, 334, 336, 321, -1, -1, -1, 334, -1, 336]","['G', 'C', 'D', 'E', 'E', 'I', 'M', 'Q', 'W', 'Q', 'K']",00:14:48,00:14:48
315,X,S,2009-01-01 16:55:20,00:46:56,2009-01-01 17:42:16,2009-01-01 17:43:20,00:06:00,2009-01-01 17:48:16,2009-01-01 17:49:20,9,"[331, 318, -1, 315, 324, 318, 331, 315, 324]","['L', 'Q', 'R', 'X', 'X', 'X', 'X', 'S', 'Y']",00:01:04,00:01:04
320,R,W,2009-01-01 17:00:55,00:41:31,2009-01-01 17:42:26,2009-01-01 17:48:55,00:06:00,2009-01-01 17:48:26,2009-01-01 18:12:55,8,"[320, 319, 323, -1, 320, 323, 319, -1, 345, -1, 345]","['R', 'V', 'U', 'Q', 'W', 'W', 'R', 'N', 'J', 'N', 'T']",00:24:29,00:06:29
323,U,W,2009-01-01 17:04:49,00:37:37,2009-01-01 17:42:26,2009-01-01 18:04:49,00:06:00,2009-01-01 17:48:26,2009-01-01 18:22:49,8,"[320, 319, 323, -1, 320, 323, 319, -1, 345, -1, 345]","['R', 'V', 'U', 'Q', 'W', 'W', 'R', 'N', 'J', 'N', 'T']",00:34:23,00:22:23
346,A,F,2009-01-01 17:42:46,00:00:00,2009-01-01 17:42:46,2009-01-01 18:12:46,00:06:00,2009-01-01 17:48:46,2009-01-01 18:18:46,0,"[305, 346, 346, -1, 305]","['A', 'A', 'F', 'B', 'C']",00:30:00,00:30:00
330,G,I,2009-01-01 17:22:42,00:16:00,2009-01-01 17:38:42,2009-01-01 17:58:42,00:12:00,2009-01-01 17:50:42,2009-01-01 18:10:42,3,"[330, 333, 330, -1, 333, 340, -1, -1, -1, 340]","['G', 'H', 'I', 'M', 'R', 'X', 'R', 'L', 'F', 'A']",00:20:00,00:20:00
343,Q,K,2009-01-01 17:40:27,00:06:00,2009-01-01 17:46:27,2009-01-01 18:16:27,00:06:00,2009-01-01 17:52:27,2009-01-01 18:22:27,4,"[328, 342, 343, 343, 328, 342, 337, -1, -1, 337]","['R', 'Q', 'Q', 'K', 'F', 'F', 'A', 'F', 'L', 'R']",00:30:00,00:30:00
324,X,Y,2009-01-01 17:11:23,00:30:53,2009-01-01 17:42:16,2009-01-01 18:11:23,00:12:00,2009-01-01 17:54:16,2009-01-01 18:23:23,9,"[331, 318, -1, 315, 324, 318, 331, 315, 324]","['L', 'Q', 'R', 'X', 'X', 'X', 'X', 'S', 'Y']",00:29:07,00:29:07
332,B,T,2009-01-01 17:25:12,00:13:09,2009-01-01 17:38:21,2009-01-01 18:01:12,00:18:00,2009-01-01 17:56:21,2009-01-01 18:19:12,1,"[332, -1, 335, 332, 339, 335, -1, -1, -1, 339]","['B', 'H', 'N', 'T', 'X', 'X', 'R', 'M', 'I', 'E']",00:22:51,00:22:51
319,V,R,2009-01-01 17:00:08,00:51:39,2009-01-01 17:51:47,2009-01-01 17:54:08,00:06:00,2009-01-01 17:57:47,2009-01-01 18:00:08,8,"[319, 351, 319, 351, -1, -1, 345, -1, 345]","['V', 'R', 'R', 'V', 'R', 'N', 'J', 'N', 'T']",00:02:21,00:02:21
328,R,F,2009-01-01 17:19:14,00:21:13,2009-01-01 17:40:27,2009-01-01 18:01:14,00:18:00,2009-01-01 17:58:27,2009-01-01 18:13:14,4,"[328, 342, 343, 343, 328, 342, 337, -1, -1, 337]","['R', 'Q', 'Q', 'K', 'F', 'F', 'A', 'F', 'L', 'R']",00:14:47,00:20:47
342,Q,F,2009-01-01 17:40:23,00:06:04,2009-01-01 17:46:27,2009-01-01 18:16:23,00:12:00,2009-01-01 17:58:27,2009-01-01 18:28:23,4,"[328, 342, 343, 343, 328, 342, 337, -1, -1, 337]","['R', 'Q', 'Q', 'K', 'F', 'F', 'A', 'F', 'L', 'R']",00:29:56,00:29:56
305,A,C,2009-01-01 16:27:52,01:14:54,2009-01-01 17:42:46,2009-01-01 17:45:52,00:18:00,2009-01-01 18:00:46,2009-01-01 18:21:52,0,"[305, 346, 346, -1, 305]","['A', 'A', 'F', 'B', 'C']",00:21:06,00:03:06
335,N,X,2009-01-01 17:28:51,00:21:30,2009-01-01 17:50:21,2009-01-01 18:16:51,00:12:00,2009-01-01 18:02:21,2009-01-01 18:28:51,1,"[332, -1, 335, 332, 339, 335, -1, -1, -1, 339]","['B', 'H', 'N', 'T', 'X', 'X', 'R', 'M', 'I', 'E']",00:26:30,00:26:30
333,H,R,2009-01-01 17:25:58,00:12:44,2009-01-01 17:38:42,2009-01-01 18:07:58,00:24:00,2009-01-01 18:02:42,2009-01-01 18:25:58,3,"[330, 333, 330, -1, 333, 340, -1, -1, -1, 340]","['G', 'H', 'I', 'M', 'R', 'X', 'R', 'L', 'F', 'A']",00:23:16,00:29:16
344,G,N,2009-01-01 17:42:12,00:08:35,2009-01-01 17:50:47,2009-01-01 18:18:12,00:12:00,2009-01-01 18:02:47,2009-01-01 18:30:12,2,"[-1, 344, -1, 344, -1, 348, -1, -1, -1, 348]","['B', 'G', 'H', 'N', 'R', 'V', 'P', 'L', 'H', 'D']",00:27:25,00:27:25
351,R,V,2009-01-01 17:51:47,00:06:00,2009-01-01 17:57:47,2009-01-01 18:27:47,00:06:00,2009-01-01 18:03:47,2009-01-01 18:33:47,8,"[319, 351, 319, 351, -1, -1, 345, -1, 345]","['V', 'R', 'R', 'V', 'R', 'N', 'J', 'N', 'T']",00:30:00,00:30:00
341,Q,N,2009-01-01 17:39:39,00:18:00,2009-01-01 17:57:39,2009-01-01 18:27:39,00:12:00,2009-01-01 18:09:39,2009-01-01 18:39:39,6,"[-1, -1, -1, 338, 341, -1, 341, -1, 338]","['E', 'I', 'M', 'Q', 'Q', 'M', 'N', 'I', 'E']",00:30:00,00:30:00
329,E,X,2009-01-01 17:19:53,00:28:03,2009-01-01 17:47:56,2009-01-01 18:13:53,00:24:00,2009-01-01 18:11:56,2009-01-01 18:37:53,7,"[329, 349, -1, -1, 347, 329, 349, -1, 347]","['E', 'J', 'N', 'R', 'X', 'X', 'X', 'R', 'M']",00:25:57,00:25:57
349,J,X,2009-01-01 17:47:56,00:06:00,2009-01-01 17:53:56,2009-01-01 18:23:56,00:18:00,2009-01-01 18:11:56,2009-01-01 18:41:56,7,"[329, 349, -1, -1, 347, 329, 349, -1, 347]","['E', 'J', 'N', 'R', 'X', 'X', 'X', 'R', 'M']",00:30:00,00:30:00
353,F,B,2009-01-01 18:00:04,00:07:19,2009-01-01 18:07:23,2009-01-01 18:30:04,00:06:00,2009-01-01 18:13:23,2009-01-01 18:42:04,4,"[353, 337, 358, 353, -1, -1, 337, 358]","['F', 'A', 'B', 'B', 'F', 'L', 'R', 'V']",00:28:41,00:22:41
334,D,W,2009-01-01 17:27:06,00:22:36,2009-01-01 17:49:42,2009-01-01 18:09:06,00:24:00,2009-01-01 18:13:42,2009-01-01 18:39:06,5,"[334, 336, -1, -1, -1, 350, 334, -1, 336, -1, 350]","['D', 'E', 'I', 'M', 'Q', 'W', 'W', 'Q', 'K', 'F', 'A']",00:25:24,00:19:24
347,X,M,2009-01-01 17:44:41,00:27:43,2009-01-01 18:12:24,2009-01-01 18:38:41,00:12:00,2009-01-01 18:24:24,2009-01-01 18:50:41,7,"[347, -1, 347, -1, 360, 360]","['X', 'R', 'M', 'G', 'B', 'C']",00:26:17,00:26:17
357,W,U,2009-01-01 18:06:50,00:06:00,2009-01-01 18:12:50,2009-01-01 18:42:50,00:12:00,2009-01-01 18:24:50,2009-01-01 18:54:50,1,"[339, 357, -1, 357, -1, -1, -1, 339]","['X', 'W', 'Q', 'U', 'Q', 'M', 'I', 'E']",00:30:00,00:30:00
336,E,K,2009-01-01 17:29:00,00:20:42,2009-01-01 17:49:42,2009-01-01 18:17:00,00:36:00,2009-01-01 18:25:42,2009-01-01 18:53:00,5,"[334, 336, -1, -1, -1, 350, 334, -1, 336, -1, 350]","['D', 'E', 'I', 'M', 'Q', 'W', 'W', 'Q', 'K', 'F', 'A']",00:27:18,00:27:18
338,Q,E,2009-01-01 17:35:29,00:34:41,2009-01-01 18:10:10,2009-01-01 18:23:29,00:18:00,2009-01-01 18:28:10,2009-01-01 18:41:29,6,"[338, -1, -1, 359, 338, -1, -1, -1, 359]","['Q', 'M', 'I', 'E', 'E', 'I', 'M', 'R', 'X']",00:13:19,00:13:19
354,R,F,2009-01-01 18:04:18,00:00:00,2009-01-01 18:04:18,2009-01-01 18:34:18,00:24:00,2009-01-01 18:28:18,2009-01-01 18:58:18,3,"[354, 340, -1, -1, 354, 340]","['R', 'X', 'R', 'L', 'F', 'A']",00:30:00,00:30:00
368,D,C,2009-01-01 18:26:15,00:00:00,2009-01-01 18:26:15,2009-01-01 18:56:15,00:06:00,2009-01-01 18:32:15,2009-01-01 19:02:15,9,"[352, 356, 368, 368, -1, 356, 352]","['D', 'D', 'D', 'C', 'G', 'L', 'R']",00:30:00,00:30:00
363,Q,G,2009-01-01 18:16:12,00:06:00,2009-01-01 18:22:12,2009-01-01 18:52:12,00:12:00,2009-01-01 18:34:12,2009-01-01 19:04:12,2,"[348, 363, -1, 363, -1, 348]","['V', 'Q', 'K', 'G', 'C', 'D']",00:30:00,00:30:00
340,X,A,2009-01-01 17:38:42,00:31:36,2009-01-01 18:10:18,2009-01-01 18:38:42,00:24:00,2009-01-01 18:34:18,2009-01-01 19:02:42,3,"[354, 340, -1, -1, 354, 340]","['R', 'X', 'R', 'L', 'F', 'A']",00:28:24,00:28:24
337,A,R,2009-01-01 17:31:34,00:46:02,2009-01-01 18:17:36,2009-01-01 18:19:34,00:18:00,2009-01-01 18:35:36,2009-01-01 18:37:34,4,"[337, 358, 365, -1, 337, 365, 358]","['A', 'B', 'G', 'L', 'R', 'R', 'V']",00:01:58,00:01:58
365,G,R,2009-01-01 18:17:36,00:06:00,2009-01-01 18:23:36,2009-01-01 18:53:36,00:12:00,2009-01-01 18:35:36,2009-01-01 19:05:36,4,"[337, 358, 365, -1, 337, 365, 358]","['A', 'B', 'G', 'L', 'R', 'R', 'V']",00:30:00,00:30:00
345,J,T,2009-01-01 17:42:26,00:47:01,2009-01-01 18:29:27,2009-01-01 18:36:26,00:12:00,2009-01-01 18:41:27,2009-01-01 18:48:26,8,"[-1, -1, 345, 361, 364, 345, -1, 364, 361]","['R', 'N', 'J', 'J', 'O', 'T', 'N', 'H', 'G']",00:06:59,00:06:59
355,K,M,2009-01-01 18:05:36,00:19:02,2009-01-01 18:24:38,2009-01-01 18:47:36,00:18:00,2009-01-01 18:42:38,2009-01-01 18:59:36,0,"[355, 367, -1, 355, 367, -1, 362, 366, 362, -1, -1, 366]","['K', 'F', 'G', 'M', 'M', 'N', 'T', 'T', 'X', 'R', 'M', 'I']",00:16:58,00:22:58
367,F,M,2009-01-01 18:24:38,00:06:00,2009-01-01 18:30:38,2009-01-01 19:00:38,00:12:00,2009-01-01 18:42:38,2009-01-01 19:12:38,0,"[355, 367, -1, 355, 367, -1, 362, 366, 362, -1, -1, 366]","['K', 'F', 'G', 'M', 'M', 'N', 'T', 'T', 'X', 'R', 'M', 'I']",00:30:00,00:30:00
376,L,F,2009-01-01 18:39:34,00:00:00,2009-01-01 18:39:34,2009-01-01 19:09:34,00:06:00,2009-01-01 18:45:34,2009-01-01 19:15:34,4,"[358, -1, 376, 376, -1, -1, 358]","['B', 'F', 'L', 'F', 'K', 'P', 'V']",00:30:00,00:30:00
371,E,H,2009-01-01 18:34:26,00:00:00,2009-01-01 18:34:26,2009-01-01 19:04:26,00:12:00,2009-01-01 18:46:26,2009-01-01 19:16:26,6,"[359, 371, -1, 371, -1, 370, -1, 359, 370]","['E', 'E', 'D', 'H', 'L', 'Q', 'R', 'X', 'Y']",00:30:00,00:30:00
339,X,E,2009-01-01 17:38:21,00:28:29,2009-01-01 18:06:50,2009-01-01 18:32:21,00:42:00,2009-01-01 18:48:50,2009-01-01 18:56:21,1,"[339, 357, -1, 357, -1, -1, -1, 339]","['X', 'W', 'Q', 'U', 'Q', 'M', 'I', 'E']",00:07:31,00:25:31
360,B,C,2009-01-01 18:12:24,00:30:58,2009-01-01 18:43:22,2009-01-01 19:06:24,00:06:00,2009-01-01 18:49:22,2009-01-01 19:12:24,7,"[360, 360, -1, 373, -1, 380, 373, -1, -1, 380]","['B', 'C', 'G', 'K', 'P', 'U', 'V', 'P', 'L', 'H']",00:23:02,00:23:02
350,W,A,2009-01-01 17:49:42,00:36:44,2009-01-01 18:26:26,2009-01-01 18:43:42,00:30:00,2009-01-01 18:56:26,2009-01-01 19:07:42,5,"[350, 369, -1, -1, -1, 350, 369]","['W', 'V', 'P', 'K', 'F', 'A', 'A']",00:11:16,00:17:16
369,V,A,2009-01-01 18:26:26,00:06:00,2009-01-01 18:32:26,2009-01-01 19:02:26,00:24:00,2009-01-01 18:56:26,2009-01-01 19:26:26,5,"[350, 369, -1, -1, -1, 350, 369]","['W', 'V', 'P', 'K', 'F', 'A', 'A']",00:30:00,00:30:00
356,D,L,2009-01-01 18:06:39,00:39:15,2009-01-01 18:45:54,2009-01-01 18:54:39,00:12:00,2009-01-01 18:57:54,2009-01-01 19:06:39,9,"[352, 356, -1, 375, 356, 352, 378, 384, 375, -1, -1, 378, 384]","['D', 'D', 'H', 'L', 'L', 'R', 'W', 'S', 'Y', 'S', 'M', 'I', 'I']",00:08:45,00:08:45
364,O,H,2009-01-01 18:17:27,00:28:30,2009-01-01 18:45:57,2009-01-01 19:05:27,00:12:00,2009-01-01 18:57:57,2009-01-01 19:23:27,8,"[361, 364, 385, 364, 381, 361, 385, -1, 379, 381, -1, -1, -1, 379]","['J', 'O', 'N', 'H', 'G', 'G', 'F', 'K', 'P', 'U', 'P', 'K', 'F', 'B']",00:25:30,00:19:30
348,V,D,2009-01-01 17:44:47,00:52:40,2009-01-01 18:37:27,2009-01-01 18:44:47,00:24:00,2009-01-01 19:01:27,2009-01-01 19:08:47,2,"[348, 374, -1, -1, 348, -1, -1, 374]","['V', 'P', 'L', 'H', 'D', 'H', 'N', 'T']",00:07:20,00:07:20
358,B,V,2009-01-01 18:07:23,00:32:11,2009-01-01 18:39:34,2009-01-01 18:43:23,00:24:00,2009-01-01 19:03:34,2009-01-01 19:07:23,4,"[358, -1, 376, 376, -1, -1, 358]","['B', 'F', 'L', 'F', 'K', 'P', 'V']",00:03:49,00:03:49
352,D,R,2009-01-01 18:00:03,00:45:51,2009-01-01 18:45:54,2009-01-01 18:54:03,00:18:00,2009-01-01 19:03:54,2009-01-01 19:12:03,9,"[352, 356, -1, 375, 356, 352, 378, 384, 375, -1, -1, 378, 384]","['D', 'D', 'H', 'L', 'L', 'R', 'W', 'S', 'Y', 'S', 'M', 'I', 'I']",00:08:09,00:08:09
361,J,G,2009-01-01 18:13:27,00:32:30,2009-01-01 18:45:57,2009-01-01 18:55:27,00:18:00,2009-01-01 19:03:57,2009-01-01 19:25:27,8,"[361, 364, 385, 364, 381, 361, 385, -1, 379, 381, -1, -1, -1, 379]","['J', 'O', 'N', 'H', 'G', 'G', 'F', 'K', 'P', 'U', 'P', 'K', 'F', 'B']",00:21:30,00:09:30
385,N,F,2009-01-01 18:45:57,00:06:00,2009-01-01 18:51:57,2009-01-01 19:21:57,00:18:00,2009-01-01 19:09:57,2009-01-01 19:39:57,8,"[361, 364, 385, 364, 381, 361, 385, -1, 379, 381, -1, -1, -1, 379]","['J', 'O', 'N', 'H', 'G', 'G', 'F', 'K', 'P', 'U', 'P', 'K', 'F', 'B']",00:30:00,00:30:00
359,E,X,2009-01-01 18:10:10,00:24:16,2009-01-01 18:34:26,2009-01-01 18:58:10,00:36:00,2009-01-01 19:10:26,2009-01-01 19:22:10,6,"[359, 371, -1, 371, -1, 370, -1, 359, 370]","['E', 'E', 'D', 'H', 'L', 'Q', 'R', 'X', 'Y']",00:11:44,00:23:44
362,T,X,2009-01-01 18:16:02,00:42:29,2009-01-01 18:58:31,2009-01-01 19:16:02,00:12:00,2009-01-01 19:10:31,2009-01-01 19:22:02,0,"[382, 362, 366, 383, 389, 362, 382, 389, -1, 366, -1, 383]","['N', 'T', 'T', 'T', 'Y', 'X', 'R', 'Q', 'M', 'I', 'C', 'B']",00:11:31,00:17:31
372,K,C,2009-01-01 18:35:46,00:24:42,2009-01-01 19:00:28,2009-01-01 19:17:46,00:12:00,2009-01-01 19:12:28,2009-01-01 19:29:46,3,"[372, 377, 386, 392, 372, 392, 386, -1, 377]","['K', 'K', 'G', 'G', 'C', 'H', 'N', 'I', 'E']",00:17:18,00:17:18
393,O,S,2009-01-01 19:02:09,00:06:06,2009-01-01 19:08:15,2009-01-01 19:38:09,00:06:00,2009-01-01 19:14:15,2009-01-01 19:44:09,1,"[393, 388, 393, 387, 388, 396, 387, -1, -1, 396]","['O', 'S', 'S', 'R', 'R', 'X', 'W', 'R', 'N', 'J']",00:29:54,00:29:54
370,Q,Y,2009-01-01 18:29:48,00:28:38,2009-01-01 18:58:26,2009-01-01 19:17:48,00:18:00,2009-01-01 19:16:26,2009-01-01 19:35:48,6,"[359, 371, -1, 371, -1, 370, -1, 359, 370]","['E', 'E', 'D', 'H', 'L', 'Q', 'R', 'X', 'Y']",00:19:22,00:19:22
382,N,R,2009-01-01 18:45:19,00:07:12,2009-01-01 18:52:31,2009-01-01 19:21:19,00:24:00,2009-01-01 19:16:31,2009-01-01 19:39:19,0,"[382, 362, 366, 383, 389, 362, 382, 389, -1, 366, -1, 383]","['N', 'T', 'T', 'T', 'Y', 'X', 'R', 'Q', 'M', 'I', 'C', 'B']",00:22:48,00:28:48
398,P,K,2009-01-01 19:12:19,00:00:00,2009-01-01 19:12:19,2009-01-01 19:42:19,00:06:00,2009-01-01 19:18:19,2009-01-01 19:48:19,2,"[374, 398, 398, -1, -1, -1, 397, 374, -1, 397]","['P', 'P', 'K', 'G', 'H', 'N', 'T', 'T', 'N', 'M']",00:30:00,00:30:00
388,S,R,2009-01-01 18:52:27,00:21:48,2009-01-01 19:14:15,2009-01-01 19:46:27,00:06:00,2009-01-01 19:20:15,2009-01-01 19:58:27,1,"[393, 388, 393, 387, 388, 396, 387, -1, -1, 396]","['O', 'S', 'S', 'R', 'R', 'X', 'W', 'R', 'N', 'J']",00:38:12,00:32:12
373,K,V,2009-01-01 18:36:22,00:26:42,2009-01-01 19:03:04,2009-01-01 19:30:22,00:18:00,2009-01-01 19:21:04,2009-01-01 19:42:22,7,"[373, -1, 380, 373, -1, -1, 380, 394, -1, -1, 394]","['K', 'P', 'U', 'V', 'P', 'L', 'H', 'B', 'C', 'D', 'E']",00:21:18,00:27:18
375,L,Y,2009-01-01 18:38:40,00:19:14,2009-01-01 18:57:54,2009-01-01 19:20:40,00:24:00,2009-01-01 19:21:54,2009-01-01 19:38:40,9,"[352, 356, -1, 375, 356, 352, 378, 384, 375, -1, -1, 378, 384]","['D', 'D', 'H', 'L', 'L', 'R', 'W', 'S', 'Y', 'S', 'M', 'I', 'I']",00:16:46,00:22:46
389,Y,Q,2009-01-01 18:52:31,00:12:00,2009-01-01 19:04:31,2009-01-01 19:34:31,00:18:00,2009-01-01 19:22:31,2009-01-01 19:52:31,0,"[382, 362, 366, 383, 389, 362, 382, 389, -1, 366, -1, 383]","['N', 'T', 'T', 'T', 'Y', 'X', 'R', 'Q', 'M', 'I', 'C', 'B']",00:30:00,00:30:00
392,G,H,2009-01-01 19:00:28,00:15:05,2009-01-01 19:15:33,2009-01-01 19:30:28,00:12:00,2009-01-01 19:27:33,2009-01-01 19:48:28,3,"[377, 386, 392, 400, 392, 386, -1, 377, 400]","['K', 'G', 'G', 'H', 'H', 'N', 'I', 'E', 'E']",00:20:55,00:14:55
386,G,N,2009-01-01 18:47:03,00:28:30,2009-01-01 19:15:33,2009-01-01 19:29:03,00:18:00,2009-01-01 19:33:33,2009-01-01 19:59:03,3,"[377, 386, 392, 400, 392, 386, -1, 377, 400]","['K', 'G', 'G', 'H', 'H', 'N', 'I', 'E', 'E']",00:25:30,00:13:30
381,G,U,2009-01-01 18:44:35,00:31:13,2009-01-01 19:15:48,2009-01-01 19:32:35,00:18:00,2009-01-01 19:33:48,2009-01-01 19:50:35,8,"[381, 401, 379, 381, 401, -1, -1, -1, 379]","['G', 'K', 'P', 'U', 'U', 'P', 'K', 'F', 'B']",00:16:47,00:16:47
401,K,U,2009-01-01 19:15:48,00:06:00,2009-01-01 19:21:48,2009-01-01 19:51:48,00:12:00,2009-01-01 19:33:48,2009-01-01 20:03:48,8,"[381, 401, 379, 381, 401, -1, -1, -1, 379]","['G', 'K', 'P', 'U', 'U', 'P', 'K', 'F', 'B']",00:30:00,00:30:00
366,T,I,2009-01-01 18:22:17,00:36:14,2009-01-01 18:58:31,2009-01-01 19:16:17,00:36:00,2009-01-01 19:34:31,2009-01-01 19:40:17,0,"[382, 362, 366, 383, 389, 362, 382, 389, -1, 366, -1, 383]","['N', 'T', 'T', 'T', 'Y', 'X', 'R', 'Q', 'M', 'I', 'C', 'B']",00:05:46,00:17:46
399,B,J,2009-01-01 19:13:29,00:06:00,2009-01-01 19:19:29,2009-01-01 19:49:29,00:18:00,2009-01-01 19:37:29,2009-01-01 20:07:29,4,"[-1, 399, -1, -1, 399, -1, -1, 395, 395]","['G', 'B', 'C', 'D', 'J', 'N', 'S', 'Y', 'X']",00:30:00,00:30:00
405,L,N,2009-01-01 19:21:02,00:06:00,2009-01-01 19:27:02,2009-01-01 19:57:02,00:12:00,2009-01-01 19:39:02,2009-01-01 20:09:02,5,"[390, 404, 405, -1, 405, 391, 404, 390, -1, -1, 391, 403, -1, -1, -1, 403]","['Q', 'Q', 'L', 'H', 'N', 'T', 'T', 'Y', 'S', 'N', 'J', 'E', 'D', 'C', 'B', 'A']",00:30:00,00:30:00
387,R,W,2009-01-01 18:51:44,00:43:22,2009-01-01 19:35:06,2009-01-01 19:39:44,00:06:00,2009-01-01 19:41:06,2009-01-01 19:45:44,1,"[387, 396, 409, 387, -1, -1, 412, 396, 418, 409, 418, -1, -1, 412]","['R', 'X', 'X', 'W', 'R', 'N', 'J', 'J', 'E', 'E', 'J', 'N', 'R', 'W']",00:04:38,00:04:38
374,P,T,2009-01-01 18:37:27,00:34:52,2009-01-01 19:12:19,2009-01-01 19:13:27,00:30:00,2009-01-01 19:42:19,2009-01-01 19:49:27,2,"[374, 398, 398, -1, -1, -1, 397, 374, -1, 397]","['P', 'P', 'K', 'G', 'H', 'N', 'T', 'T', 'N', 'M']",00:07:08,00:01:08
404,Q,T,2009-01-01 19:20:32,00:00:30,2009-01-01 19:21:02,2009-01-01 19:50:32,00:24:00,2009-01-01 19:45:02,2009-01-01 20:08:32,5,"[390, 404, 405, -1, 405, 391, 404, 390, -1, -1, 391, 403, -1, -1, -1, 403]","['Q', 'Q', 'L', 'H', 'N', 'T', 'T', 'Y', 'S', 'N', 'J', 'E', 'D', 'C', 'B', 'A']",00:23:30,00:29:30
377,K,E,2009-01-01 18:40:17,00:35:16,2009-01-01 19:15:33,2009-01-01 19:22:17,00:30:00,2009-01-01 19:45:33,2009-01-01 19:46:17,3,"[377, 386, 392, 400, 392, 386, -1, 377, 400]","['K', 'G', 'G', 'H', 'H', 'N', 'I', 'E', 'E']",00:00:44,00:06:44
400,H,E,2009-01-01 19:15:33,00:12:00,2009-01-01 19:27:33,2009-01-01 19:57:33,00:18:00,2009-01-01 19:45:33,2009-01-01 20:15:33,3,"[377, 386, 392, 400, 392, 386, -1, 377, 400]","['K', 'G', 'G', 'H', 'H', 'N', 'I', 'E', 'E']",00:30:00,00:30:00
