Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
310,U,T,2009-01-01 14:07:26,01:08:34,2009-01-01 15:16:00,2009-01-01 15:19:26,00:24:00,2009-01-01 15:40:00,2009-01-01 15:43:26,3,"[310, -1, 382, -1, 310, 382]","['U', 'Q', 'M', 'N', 'T', 'Y']",00:03:26,00:03:26
371,N,T,2009-01-01 15:03:24,00:20:16,2009-01-01 15:23:40,2009-01-01 15:51:24,00:18:00,2009-01-01 15:41:40,2009-01-01 15:57:24,4,"[291, -1, 302, 372, 291, 371, 372, 302, 371, -1, -1, -1, 373, -1, -1, -1, 373]","['E', 'D', 'C', 'C', 'H', 'N', 'R', 'X', 'T', 'N', 'H', 'B', 'A', 'F', 'K', 'P', 'U']",00:15:44,00:27:44
279,E,V,2009-01-01 13:38:39,01:35:58,2009-01-01 15:14:37,2009-01-01 15:26:39,00:30:00,2009-01-01 15:44:37,2009-01-01 15:50:39,9,"[279, -1, 378, 376, 379, 279, 376, -1, 378, -1, -1, 380, 379, -1, 380]","['E', 'I', 'M', 'Q', 'W', 'V', 'R', 'N', 'T', 'N', 'H', 'B', 'C', 'D', 'E']",00:06:02,00:12:02
351,J,M,2009-01-01 14:47:10,00:36:00,2009-01-01 15:23:10,2009-01-01 15:53:10,00:24:00,2009-01-01 15:47:10,2009-01-01 16:17:10,0,"[-1, -1, 349, -1, -1, 350, 351, -1, 347, -1, 351, 349, 347, -1, -1, 350]","['K', 'F', 'B', 'C', 'D', 'E', 'J', 'N', 'T', 'N', 'M', 'Q', 'U', 'P', 'K', 'G']",00:30:00,00:30:00
367,Q,R,2009-01-01 15:00:38,00:20:00,2009-01-01 15:20:38,2009-01-01 15:48:38,00:30:00,2009-01-01 15:50:38,2009-01-01 15:54:38,6,"[363, 358, -1, 367, 358, 369, 363, 357, -1, 367, 357, 369, 370, -1, -1, 370]","['G', 'H', 'L', 'Q', 'Q', 'W', 'S', 'Y', 'S', 'R', 'M', 'I', 'E', 'I', 'N', 'T']",00:04:00,00:28:00
349,B,Q,2009-01-01 14:43:55,00:15:15,2009-01-01 14:59:10,2009-01-01 15:25:55,00:54:00,2009-01-01 15:53:10,2009-01-01 16:01:55,0,"[-1, -1, 349, -1, -1, 350, 351, -1, 347, -1, 351, 349, 347, -1, -1, 350]","['K', 'F', 'B', 'C', 'D', 'E', 'J', 'N', 'T', 'N', 'M', 'Q', 'U', 'P', 'K', 'G']",00:08:45,00:26:45
388,O,N,2009-01-01 15:27:06,00:20:26,2009-01-01 15:47:32,2009-01-01 16:15:06,00:06:00,2009-01-01 15:53:32,2009-01-01 16:21:06,2,"[318, 390, 391, 385, 387, 388, 392, 388, -1, 318, -1, 390, 391, 385, -1, -1, 387, 392]","['L', 'L', 'H', 'I', 'O', 'O', 'O', 'N', 'S', 'Y', 'S', 'W', 'V', 'P', 'L', 'H', 'D', 'E']",00:27:34,00:27:34
402,K,L,2009-01-01 15:44:32,00:04:25,2009-01-01 15:48:57,2009-01-01 16:14:32,00:06:00,2009-01-01 15:54:57,2009-01-01 16:20:32,1,"[334, 402, 402, -1, 396, 405, 334, -1, -1, 396, 405, -1, -1, -1, 400, -1, -1, -1, 400]","['K', 'K', 'L', 'H', 'I', 'J', 'D', 'H', 'M', 'S', 'T', 'N', 'M', 'Q', 'U', 'Q', 'M', 'N', 'T']",00:25:35,00:25:35
376,Q,R,2009-01-01 15:09:41,00:40:27,2009-01-01 15:50:08,2009-01-01 15:57:41,00:06:00,2009-01-01 15:56:08,2009-01-01 16:09:41,9,"[378, 376, 379, 376, -1, 378, -1, -1, 403, 379, 380, 408, -1, -1, 380, -1, -1, 408, 403]","['M', 'Q', 'W', 'R', 'N', 'T', 'N', 'H', 'C', 'C', 'B', 'B', 'C', 'D', 'E', 'I', 'M', 'Q', 'V']",00:13:33,00:07:33
357,Y,M,2009-01-01 14:51:18,00:47:20,2009-01-01 15:38:38,2009-01-01 15:45:18,00:18:00,2009-01-01 15:56:38,2009-01-01 15:57:18,6,"[363, 358, -1, 367, 358, 369, 363, 357, -1, 367, 357, 369, 370, -1, -1, 370]","['G', 'H', 'L', 'Q', 'Q', 'W', 'S', 'Y', 'S', 'R', 'M', 'I', 'E', 'I', 'N', 'T']",00:00:40,00:06:40
362,M,E,2009-01-01 14:53:20,00:33:50,2009-01-01 15:27:10,2009-01-01 15:35:20,00:30:00,2009-01-01 15:57:10,2009-01-01 15:59:20,7,"[362, 381, -1, 364, 389, -1, 364, 381, 365, 368, 362, -1, -1, 389, -1, 365, -1, -1, 368]","['M', 'M', 'N', 'T', 'S', 'M', 'L', 'H', 'C', 'D', 'E', 'I', 'M', 'Q', 'M', 'S', 'M', 'G', 'B']",00:02:10,00:08:10
333,C,L,2009-01-01 14:29:30,01:11:09,2009-01-01 15:40:39,2009-01-01 15:41:30,00:18:00,2009-01-01 15:58:39,2009-01-01 16:11:30,8,"[333, 397, 398, 333, 397, 398]","['C', 'G', 'H', 'L', 'M', 'M']",00:12:51,00:00:51
347,T,U,2009-01-01 14:41:31,00:53:39,2009-01-01 15:35:10,2009-01-01 15:35:31,00:24:00,2009-01-01 15:59:10,2009-01-01 15:59:31,0,"[-1, -1, 349, -1, -1, 350, 351, -1, 347, -1, 351, 349, 347, -1, -1, 350]","['K', 'F', 'B', 'C', 'D', 'E', 'J', 'N', 'T', 'N', 'M', 'Q', 'U', 'P', 'K', 'G']",00:00:21,00:00:21
393,G,B,2009-01-01 15:30:34,00:18:00,2009-01-01 15:48:34,2009-01-01 16:18:34,00:12:00,2009-01-01 16:00:34,2009-01-01 16:30:34,5,"[374, 383, 374, 375, 393, 384, 377, 393, 375, 384, 383, -1, -1, 377]","['H', 'I', 'M', 'L', 'G', 'A', 'B', 'B', 'F', 'L', 'Q', 'M', 'S', 'Y']",00:30:00,00:30:00
407,T,O,2009-01-01 15:49:37,00:06:53,2009-01-01 15:56:30,2009-01-01 16:25:37,00:06:00,2009-01-01 16:02:30,2009-01-01 16:31:37,4,"[407, 407, -1, 401, -1, 373, 404, 401, 406, 411, 406, 373, -1, 404, -1, 411]","['T', 'O', 'I', 'H', 'B', 'A', 'A', 'A', 'F', 'K', 'P', 'U', 'Q', 'R', 'S', 'Y']",00:29:07,00:29:07
369,W,I,2009-01-01 15:01:46,00:24:52,2009-01-01 15:26:38,2009-01-01 15:55:46,00:36:00,2009-01-01 16:02:38,2009-01-01 16:31:46,6,"[363, 358, -1, 367, 358, 369, 363, 357, -1, 367, 357, 369, 370, -1, -1, 370]","['G', 'H', 'L', 'Q', 'Q', 'W', 'S', 'Y', 'S', 'R', 'M', 'I', 'E', 'I', 'N', 'T']",00:29:08,00:29:08
318,L,Y,2009-01-01 14:16:29,01:13:03,2009-01-01 15:29:32,2009-01-01 15:34:29,00:36:00,2009-01-01 16:05:32,2009-01-01 16:16:29,2,"[318, 390, 391, 385, 387, 388, 392, 388, -1, 318, -1, 390, 391, 385, -1, -1, 387, 392]","['L', 'L', 'H', 'I', 'O', 'O', 'O', 'N', 'S', 'Y', 'S', 'W', 'V', 'P', 'L', 'H', 'D', 'E']",00:10:57,00:04:57
375,L,F,2009-01-01 15:08:40,00:33:54,2009-01-01 15:42:34,2009-01-01 15:50:40,00:24:00,2009-01-01 16:06:34,2009-01-01 16:08:40,5,"[374, 383, 374, 375, 393, 384, 377, 393, 375, 384, 383, -1, -1, 377]","['H', 'I', 'M', 'L', 'G', 'A', 'B', 'B', 'F', 'L', 'Q', 'M', 'S', 'Y']",00:02:06,00:08:06
378,M,T,2009-01-01 15:13:10,00:36:58,2009-01-01 15:50:08,2009-01-01 15:55:10,00:18:00,2009-01-01 16:08:08,2009-01-01 16:25:10,9,"[378, 376, 379, 376, -1, 378, -1, -1, 403, 379, 380, 408, -1, -1, 380, -1, -1, 408, 403]","['M', 'Q', 'W', 'R', 'N', 'T', 'N', 'H', 'C', 'C', 'B', 'B', 'C', 'D', 'E', 'I', 'M', 'Q', 'V']",00:17:02,00:05:02
382,M,Y,2009-01-01 15:16:00,00:41:41,2009-01-01 15:57:41,2009-01-01 15:58:00,00:12:00,2009-01-01 16:09:41,2009-01-01 16:16:00,3,"[382, -1, 382, -1, -1, -1, 399, 409, -1, -1, 412, 412, 399, 409]","['M', 'S', 'Y', 'S', 'M', 'L', 'P', 'P', 'K', 'G', 'C', 'D', 'E', 'J']",00:06:19,00:00:19
384,A,L,2009-01-01 15:22:08,00:32:26,2009-01-01 15:54:34,2009-01-01 16:40:08,00:18:00,2009-01-01 16:12:34,2009-01-01 16:52:08,5,"[374, 383, 374, 375, 393, 384, 377, 393, 375, 384, 383, -1, -1, 377]","['H', 'I', 'M', 'L', 'G', 'A', 'B', 'B', 'F', 'L', 'Q', 'M', 'S', 'Y']",00:39:34,00:45:34
389,S,Q,2009-01-01 15:27:10,00:00:00,2009-01-01 15:27:10,2009-01-01 15:57:10,00:48:00,2009-01-01 16:15:10,2009-01-01 16:45:10,7,"[362, 381, -1, 364, 389, -1, 364, 381, 365, 368, 362, -1, -1, 389, -1, 365, -1, -1, 368]","['M', 'M', 'N', 'T', 'S', 'M', 'L', 'H', 'C', 'D', 'E', 'I', 'M', 'Q', 'M', 'S', 'M', 'G', 'B']",00:30:00,00:30:00
390,L,W,2009-01-01 15:27:57,00:01:35,2009-01-01 15:29:32,2009-01-01 15:57:57,00:48:00,2009-01-01 16:17:32,2009-01-01 16:45:57,2,"[318, 390, 391, 385, 387, 388, 392, 388, -1, 318, -1, 390, 391, 385, -1, -1, 387, 392]","['L', 'L', 'H', 'I', 'O', 'O', 'O', 'N', 'S', 'Y', 'S', 'W', 'V', 'P', 'L', 'H', 'D', 'E']",00:28:25,00:28:25
383,I,Q,2009-01-01 15:20:51,00:09:43,2009-01-01 15:30:34,2009-01-01 16:08:51,00:48:00,2009-01-01 16:18:34,2009-01-01 16:38:51,5,"[374, 383, 374, 375, 393, 384, 377, 393, 375, 384, 383, -1, -1, 377]","['H', 'I', 'M', 'L', 'G', 'A', 'B', 'B', 'F', 'L', 'Q', 'M', 'S', 'Y']",00:20:17,00:38:17
334,K,D,2009-01-01 14:31:18,01:17:39,2009-01-01 15:48:57,2009-01-01 15:49:18,00:30:00,2009-01-01 16:18:57,2009-01-01 16:19:18,1,"[334, 402, 402, -1, 396, 405, 334, -1, -1, 396, 405, -1, -1, -1, 400, -1, -1, -1, 400]","['K', 'K', 'L', 'H', 'I', 'J', 'D', 'H', 'M', 'S', 'T', 'N', 'M', 'Q', 'U', 'Q', 'M', 'N', 'T']",00:00:21,00:00:21
391,H,V,2009-01-01 15:29:28,00:06:04,2009-01-01 15:35:32,2009-01-01 16:05:28,00:48:00,2009-01-01 16:23:32,2009-01-01 16:53:28,2,"[318, 390, 391, 385, 387, 388, 392, 388, -1, 318, -1, 390, 391, 385, -1, -1, 387, 392]","['L', 'L', 'H', 'I', 'O', 'O', 'O', 'N', 'S', 'Y', 'S', 'W', 'V', 'P', 'L', 'H', 'D', 'E']",00:29:56,00:29:56
397,G,M,2009-01-01 15:38:43,00:28:00,2009-01-01 16:06:43,2009-01-01 16:14:43,00:18:00,2009-01-01 16:24:43,2009-01-01 16:26:43,8,"[397, 398, 413, 418, 420, 398, 397, -1, 416, 418, 413, 420, -1, -1, -1, 416]","['G', 'H', 'G', 'L', 'R', 'M', 'M', 'N', 'T', 'T', 'Y', 'Y', 'S', 'M', 'L', 'P']",00:02:00,00:08:00
398,H,M,2009-01-01 15:40:39,00:26:04,2009-01-01 16:06:43,2009-01-01 16:22:39,00:18:00,2009-01-01 16:24:43,2009-01-01 16:34:39,8,"[397, 398, 413, 418, 420, 398, 397, -1, 416, 418, 413, 420, -1, -1, -1, 416]","['G', 'H', 'G', 'L', 'R', 'M', 'M', 'N', 'T', 'T', 'Y', 'Y', 'S', 'M', 'L', 'P']",00:09:56,00:15:56
379,W,C,2009-01-01 15:13:27,00:36:41,2009-01-01 15:50:08,2009-01-01 16:07:27,00:36:00,2009-01-01 16:26:08,2009-01-01 16:49:27,9,"[378, 376, 379, 376, -1, 378, -1, -1, 403, 379, 380, 408, -1, -1, 380, -1, -1, 408, 403]","['M', 'Q', 'W', 'R', 'N', 'T', 'N', 'H', 'C', 'C', 'B', 'B', 'C', 'D', 'E', 'I', 'M', 'Q', 'V']",00:23:19,00:17:19
401,H,A,2009-01-01 15:42:38,00:31:52,2009-01-01 16:14:30,2009-01-01 16:30:38,00:12:00,2009-01-01 16:26:30,2009-01-01 16:42:38,4,"[407, 407, -1, 401, -1, 373, 404, 401, 406, 411, 406, 373, -1, 404, -1, 411]","['T', 'O', 'I', 'H', 'B', 'A', 'A', 'A', 'F', 'K', 'P', 'U', 'Q', 'R', 'S', 'Y']",00:16:08,00:16:08
365,C,S,2009-01-01 14:58:12,00:46:58,2009-01-01 15:45:10,2009-01-01 16:10:12,00:42:00,2009-01-01 16:27:10,2009-01-01 16:52:12,7,"[362, 381, -1, 364, 389, -1, 364, 381, 365, 368, 362, -1, -1, 389, -1, 365, -1, -1, 368]","['M', 'M', 'N', 'T', 'S', 'M', 'L', 'H', 'C', 'D', 'E', 'I', 'M', 'Q', 'M', 'S', 'M', 'G', 'B']",00:25:02,00:25:02
350,E,G,2009-01-01 14:46:40,01:16:49,2009-01-01 16:03:29,2009-01-01 16:04:40,00:24:00,2009-01-01 16:27:29,2009-01-01 16:46:40,0,"[350, 417, -1, 414, 350, 414, 417]","['E', 'D', 'H', 'M', 'G', 'K', 'P']",00:19:11,00:01:11
385,I,P,2009-01-01 15:23:25,00:18:07,2009-01-01 15:41:32,2009-01-01 16:05:25,00:48:00,2009-01-01 16:29:32,2009-01-01 16:47:25,2,"[318, 390, 391, 385, 387, 388, 392, 388, -1, 318, -1, 390, 391, 385, -1, -1, 387, 392]","['L', 'L', 'H', 'I', 'O', 'O', 'O', 'N', 'S', 'Y', 'S', 'W', 'V', 'P', 'L', 'H', 'D', 'E']",00:17:53,00:23:53
377,B,Y,2009-01-01 15:10:57,00:49:37,2009-01-01 16:00:34,2009-01-01 16:10:57,00:36:00,2009-01-01 16:36:34,2009-01-01 16:40:57,5,"[374, 383, 374, 375, 393, 384, 377, 393, 375, 384, 383, -1, -1, 377]","['H', 'I', 'M', 'L', 'G', 'A', 'B', 'B', 'F', 'L', 'Q', 'M', 'S', 'Y']",00:04:23,00:10:23
418,L,T,2009-01-01 16:03:35,00:09:08,2009-01-01 16:12:43,2009-01-01 16:39:35,00:24:00,2009-01-01 16:36:43,2009-01-01 16:57:35,8,"[397, 398, 413, 418, 420, 398, 397, -1, 416, 418, 413, 420, -1, -1, -1, 416]","['G', 'H', 'G', 'L', 'R', 'M', 'M', 'N', 'T', 'T', 'Y', 'Y', 'S', 'M', 'L', 'P']",00:20:52,00:26:52
405,J,T,2009-01-01 15:48:57,00:32:03,2009-01-01 16:21:00,2009-01-01 16:42:57,00:18:00,2009-01-01 16:39:00,2009-01-01 17:12:57,1,"[396, 405, 429, -1, 405, 396, 429, -1, -1, 400, -1, -1, -1, 400]","['I', 'J', 'J', 'N', 'T', 'S', 'X', 'R', 'Q', 'U', 'Q', 'M', 'N', 'T']",00:33:57,00:21:57
432,M,P,2009-01-01 16:22:58,00:06:00,2009-01-01 16:28:58,2009-01-01 16:58:58,00:12:00,2009-01-01 16:40:58,2009-01-01 17:10:58,3,"[-1, 432, -1, 399, 409, 425, 432, -1, -1, 412, 425, 422, 412, 399, 409, -1, -1, -1, 422]","['S', 'M', 'L', 'P', 'P', 'P', 'P', 'K', 'G', 'C', 'C', 'D', 'D', 'E', 'J', 'D', 'H', 'L', 'P']",00:30:00,00:30:00
420,R,Y,2009-01-01 16:06:43,00:12:00,2009-01-01 16:18:43,2009-01-01 16:48:43,00:24:00,2009-01-01 16:42:43,2009-01-01 17:12:43,8,"[397, 398, 413, 418, 420, 398, 397, -1, 416, 418, 413, 420, -1, -1, -1, 416]","['G', 'H', 'G', 'L', 'R', 'M', 'M', 'N', 'T', 'T', 'Y', 'Y', 'S', 'M', 'L', 'P']",00:30:00,00:30:00
413,G,Y,2009-01-01 16:00:44,00:05:59,2009-01-01 16:06:43,2009-01-01 16:30:44,00:36:00,2009-01-01 16:42:43,2009-01-01 16:48:44,8,"[397, 398, 413, 418, 420, 398, 397, -1, 416, 418, 413, 420, -1, -1, -1, 416]","['G', 'H', 'G', 'L', 'R', 'M', 'M', 'N', 'T', 'T', 'Y', 'Y', 'S', 'M', 'L', 'P']",00:06:01,00:24:01
370,E,T,2009-01-01 15:02:38,01:23:16,2009-01-01 16:25:54,2009-01-01 16:38:38,00:18:00,2009-01-01 16:43:54,2009-01-01 16:56:38,6,"[370, -1, 426, 436, 415, 370, 421, 419, 423, 421, 423, -1, 431, 433, 415, 436, 424, 426, 419, -1, -1, 433, 431, 424]","['E', 'I', 'O', 'O', 'T', 'T', 'X', 'S', 'S', 'S', 'N', 'H', 'B', 'B', 'B', 'B', 'F', 'A', 'A', 'F', 'K', 'Q', 'W', 'X']",00:12:44,00:12:44
406,F,P,2009-01-01 15:49:09,00:43:21,2009-01-01 16:32:30,2009-01-01 16:55:09,00:12:00,2009-01-01 16:44:30,2009-01-01 17:25:09,4,"[407, 407, -1, 401, -1, 373, 404, 401, 406, 411, 406, 373, -1, 404, -1, 411]","['T', 'O', 'I', 'H', 'B', 'A', 'A', 'A', 'F', 'K', 'P', 'U', 'Q', 'R', 'S', 'Y']",00:40:39,00:22:39
396,I,S,2009-01-01 15:34:51,00:46:09,2009-01-01 16:21:00,2009-01-01 16:22:51,00:24:00,2009-01-01 16:45:00,2009-01-01 16:46:51,1,"[396, 405, 429, -1, 405, 396, 429, -1, -1, 400, -1, -1, -1, 400]","['I', 'J', 'J', 'N', 'T', 'S', 'X', 'R', 'Q', 'U', 'Q', 'M', 'N', 'T']",00:01:51,00:01:51
368,D,B,2009-01-01 15:01:27,00:49:43,2009-01-01 15:51:10,2009-01-01 16:19:27,00:54:00,2009-01-01 16:45:10,2009-01-01 17:13:27,7,"[362, 381, -1, 364, 389, -1, 364, 381, 365, 368, 362, -1, -1, 389, -1, 365, -1, -1, 368]","['M', 'M', 'N', 'T', 'S', 'M', 'L', 'H', 'C', 'D', 'E', 'I', 'M', 'Q', 'M', 'S', 'M', 'G', 'B']",00:28:17,00:28:17
387,O,D,2009-01-01 15:26:00,00:21:32,2009-01-01 15:47:32,2009-01-01 16:14:00,01:00:00,2009-01-01 16:47:32,2009-01-01 17:08:00,2,"[318, 390, 391, 385, 387, 388, 392, 388, -1, 318, -1, 390, 391, 385, -1, -1, 387, 392]","['L', 'L', 'H', 'I', 'O', 'O', 'O', 'N', 'S', 'Y', 'S', 'W', 'V', 'P', 'L', 'H', 'D', 'E']",00:20:28,00:26:28
417,D,P,2009-01-01 16:03:29,00:26:44,2009-01-01 16:30:13,2009-01-01 16:39:29,00:18:00,2009-01-01 16:48:13,2009-01-01 17:09:29,0,"[417, -1, 414, 438, 417, 414, 438, -1, -1, -1, 439, -1, -1, -1, 439]","['D', 'H', 'M', 'L', 'P', 'K', 'F', 'B', 'C', 'D', 'J', 'D', 'H', 'L', 'P']",00:21:16,00:09:16
373,A,U,2009-01-01 15:05:40,01:20:50,2009-01-01 16:26:30,2009-01-01 16:35:40,00:24:00,2009-01-01 16:50:30,2009-01-01 16:59:40,4,"[407, 407, -1, 401, -1, 373, 404, 401, 406, 411, 406, 373, -1, 404, -1, 411]","['T', 'O', 'I', 'H', 'B', 'A', 'A', 'A', 'F', 'K', 'P', 'U', 'Q', 'R', 'S', 'Y']",00:09:10,00:09:10
429,J,X,2009-01-01 16:21:00,00:06:00,2009-01-01 16:27:00,2009-01-01 16:57:00,00:24:00,2009-01-01 16:51:00,2009-01-01 17:21:00,1,"[396, 405, 429, -1, 405, 396, 429, -1, -1, 400, -1, -1, -1, 400]","['I', 'J', 'J', 'N', 'T', 'S', 'X', 'R', 'Q', 'U', 'Q', 'M', 'N', 'T']",00:30:00,00:30:00
392,O,E,2009-01-01 15:29:32,00:18:00,2009-01-01 15:47:32,2009-01-01 16:17:32,01:06:00,2009-01-01 16:53:32,2009-01-01 17:23:32,2,"[318, 390, 391, 385, 387, 388, 392, 388, -1, 318, -1, 390, 391, 385, -1, -1, 387, 392]","['L', 'L', 'H', 'I', 'O', 'O', 'O', 'N', 'S', 'Y', 'S', 'W', 'V', 'P', 'L', 'H', 'D', 'E']",00:30:00,00:30:00
414,M,K,2009-01-01 16:01:29,00:28:44,2009-01-01 16:30:13,2009-01-01 16:43:29,00:24:00,2009-01-01 16:54:13,2009-01-01 16:55:29,0,"[417, -1, 414, 438, 417, 414, 438, -1, -1, -1, 439, -1, -1, -1, 439]","['D', 'H', 'M', 'L', 'P', 'K', 'F', 'B', 'C', 'D', 'J', 'D', 'H', 'L', 'P']",00:01:16,00:13:16
421,X,S,2009-01-01 16:07:42,00:42:12,2009-01-01 16:49:54,2009-01-01 17:13:42,00:06:00,2009-01-01 16:55:54,2009-01-01 17:19:42,6,"[370, -1, 426, 436, 415, 370, 421, 419, 423, 421, 423, -1, 431, 433, 415, 436, 424, 426, 419, -1, -1, 433, 431, 424]","['E', 'I', 'O', 'O', 'T', 'T', 'X', 'S', 'S', 'S', 'N', 'H', 'B', 'B', 'B', 'B', 'F', 'A', 'A', 'F', 'K', 'Q', 'W', 'X']",00:23:48,00:23:48
425,P,C,2009-01-01 16:14:55,00:26:08,2009-01-01 16:41:03,2009-01-01 17:08:55,00:18:00,2009-01-01 16:59:03,2009-01-01 17:26:55,3,"[399, 409, 425, -1, -1, 412, 425, 422, 412, 399, 409, -1, -1, 455, -1, -1, -1, 422, 455]","['P', 'P', 'P', 'K', 'G', 'C', 'C', 'D', 'D', 'E', 'J', 'N', 'S', 'Y', 'S', 'M', 'L', 'P', 'K']",00:27:52,00:27:52
438,L,F,2009-01-01 16:28:39,00:13:34,2009-01-01 16:42:13,2009-01-01 17:10:39,00:18:00,2009-01-01 17:00:13,2009-01-01 17:28:39,0,"[417, -1, 414, 438, 417, 414, 438, -1, -1, -1, 439, -1, -1, -1, 439]","['D', 'H', 'M', 'L', 'P', 'K', 'F', 'B', 'C', 'D', 'J', 'D', 'H', 'L', 'P']",00:28:26,00:28:26
380,B,E,2009-01-01 15:14:37,01:34:55,2009-01-01 16:49:32,2009-01-01 16:50:37,00:12:00,2009-01-01 17:01:32,2009-01-01 17:08:37,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:07:05,00:01:05
423,S,N,2009-01-01 16:10:42,00:45:12,2009-01-01 16:55:54,2009-01-01 17:16:42,00:06:00,2009-01-01 17:01:54,2009-01-01 17:22:42,6,"[370, -1, 426, 436, 415, 370, 421, 419, 423, 421, 423, -1, 431, 433, 415, 436, 424, 426, 419, -1, -1, 433, 431, 424]","['E', 'I', 'O', 'O', 'T', 'T', 'X', 'S', 'S', 'S', 'N', 'H', 'B', 'B', 'B', 'B', 'F', 'A', 'A', 'F', 'K', 'Q', 'W', 'X']",00:20:48,00:20:48
404,A,R,2009-01-01 15:45:29,00:41:01,2009-01-01 16:26:30,2009-01-01 16:45:29,00:36:00,2009-01-01 17:02:30,2009-01-01 17:03:29,4,"[407, 407, -1, 401, -1, 373, 404, 401, 406, 411, 406, 373, -1, 404, -1, 411]","['T', 'O', 'I', 'H', 'B', 'A', 'A', 'A', 'F', 'K', 'P', 'U', 'Q', 'R', 'S', 'Y']",00:00:59,00:18:59
412,C,D,2009-01-01 15:57:41,01:01:22,2009-01-01 16:59:03,2009-01-01 17:21:41,00:06:00,2009-01-01 17:05:03,2009-01-01 17:27:41,3,"[399, 409, 425, -1, -1, 412, 425, 422, 412, 399, 409, -1, -1, 455, -1, -1, -1, 422, 455]","['P', 'P', 'P', 'K', 'G', 'C', 'C', 'D', 'D', 'E', 'J', 'N', 'S', 'Y', 'S', 'M', 'L', 'P', 'K']",00:22:38,00:22:38
399,P,E,2009-01-01 15:41:44,00:59:19,2009-01-01 16:41:03,2009-01-01 16:47:44,00:30:00,2009-01-01 17:11:03,2009-01-01 17:11:44,3,"[399, 409, 425, -1, -1, 412, 425, 422, 412, 399, 409, -1, -1, 455, -1, -1, -1, 422, 455]","['P', 'P', 'P', 'K', 'G', 'C', 'C', 'D', 'D', 'E', 'J', 'N', 'S', 'Y', 'S', 'M', 'L', 'P', 'K']",00:00:41,00:06:41
436,O,B,2009-01-01 16:25:54,00:12:00,2009-01-01 16:37:54,2009-01-01 17:07:54,00:36:00,2009-01-01 17:13:54,2009-01-01 17:43:54,6,"[370, -1, 426, 436, 415, 370, 421, 419, 423, 421, 423, -1, 431, 433, 415, 436, 424, 426, 419, -1, -1, 433, 431, 424]","['E', 'I', 'O', 'O', 'T', 'T', 'X', 'S', 'S', 'S', 'N', 'H', 'B', 'B', 'B', 'B', 'F', 'A', 'A', 'F', 'K', 'Q', 'W', 'X']",00:30:00,00:30:00
415,T,B,2009-01-01 16:02:41,00:41:13,2009-01-01 16:43:54,2009-01-01 16:56:41,00:30:00,2009-01-01 17:13:54,2009-01-01 17:14:41,6,"[370, -1, 426, 436, 415, 370, 421, 419, 423, 421, 423, -1, 431, 433, 415, 436, 424, 426, 419, -1, -1, 433, 431, 424]","['E', 'I', 'O', 'O', 'T', 'T', 'X', 'S', 'S', 'S', 'N', 'H', 'B', 'B', 'B', 'B', 'F', 'A', 'A', 'F', 'K', 'Q', 'W', 'X']",00:00:47,00:12:47
456,X,V,2009-01-01 16:43:18,00:18:52,2009-01-01 17:02:10,2009-01-01 17:19:18,00:12:00,2009-01-01 17:14:10,2009-01-01 17:31:18,8,"[416, 457, -1, 456, -1, 456, 416, -1, -1, 458, -1, 457, -1, -1, 458]","['T', 'N', 'R', 'X', 'R', 'V', 'P', 'K', 'F', 'B', 'C', 'D', 'C', 'G', 'K']",00:17:08,00:17:08
409,P,J,2009-01-01 15:51:29,00:49:34,2009-01-01 16:41:03,2009-01-01 16:57:29,00:36:00,2009-01-01 17:17:03,2009-01-01 17:27:29,3,"[399, 409, 425, -1, -1, 412, 425, 422, 412, 399, 409, -1, -1, 455, -1, -1, -1, 422, 455]","['P', 'P', 'P', 'K', 'G', 'C', 'C', 'D', 'D', 'E', 'J', 'N', 'S', 'Y', 'S', 'M', 'L', 'P', 'K']",00:10:26,00:16:26
408,B,Q,2009-01-01 15:50:08,00:59:24,2009-01-01 16:49:32,2009-01-01 17:02:08,00:30:00,2009-01-01 17:19:32,2009-01-01 17:38:08,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:18:36,00:12:36
